,TradeDate,Open,High,Low,Close,Adj_Close,Volume,Ticker,bollinger_sma,bollinger_band_lower,bollinger_band_upper,bollinger_band_percentage,stochastic_oscillator_sma,rolling_avg,price_to_SMA_ratio,window_start_price,window_end_price,momentum,tweet_date,pct_positive,pct_negative,pct_neutral,avg_compound_sentiment,tweet_volume
1705,2019-05-19,7267.96,8261.94,7267.96,8197.69,8197.69,,BTC,6986.481333,5131.127075739344,8841.835590260654,0.826409003094723,92.2240562421291330000,6986.481333,0.17336461793420496,5795.71,8197.69,0.4144410262073,2019-05-19,0.06885973,0.014636851,0.9116984,0.2538629,27055
1706,2019-05-20,8196.92,8200.97,7678.78,7978.31,7978.31,,BTC,7131.988000,5335.452218094009,8928.523781905991,0.7355427619432426,91.9897403576072670000,7131.988000,0.11866565114803895,5746.81,7978.31,0.3883023799290,2019-05-20,0.05701531,0.012844109,0.92559814,0.2109036,25537
1707,2019-05-21,7977.97,8062.17,7843.34,7963.33,7963.33,,BTC,7279.756000,5611.457160997483,8948.054839002518,0.7048715685760206,92.2172294693007330000,7279.756000,0.09390067469294301,5829.50,7963.33,0.3660399691226,2019-05-21,0.06210514,0.014577175,0.9181012,0.2130201,34506
1708,2019-05-22,7956.29,7997.61,7615.99,7680.07,7680.07,,BTC,7403.127333,5932.464207400499,8873.790458599502,0.5941557118619896,90.6602133548566670000,7403.127333,0.03740887526890252,5982.46,7680.07,0.2837645383337,2019-05-22,0.07363856,0.015149201,0.9059894,0.2269148,32741
1709,2019-05-23,7677.27,7943.79,7533.20,7881.85,7881.85,,BTC,7529.753333,6271.597918692061,8787.908747307938,0.6399257448626389,89.5987417662606000000,7529.753333,0.04676071730755061,6174.53,7881.85,0.2765101149399,2019-05-23,0.05600201,0.011049724,0.9278629,0.2674648,31856
1710,2019-05-24,7881.70,8140.72,7824.45,7987.37,7987.37,,BTC,7650.609333,6623.264238344664,8677.954427655337,0.6638985131442027,88.8037003715433330000,7650.609333,0.04401749616823625,6378.85,7987.37,0.2521645751193,2019-05-24,0.07282134,0.013548909,0.9088116,0.2460426,30925
1711,2019-05-25,7991.89,8117.93,7965.98,8052.54,8052.54,,BTC,7762.188667,6996.596450519687,8527.780883480313,0.6896253166828443,87.9783164217272000000,7762.188667,0.03740585876692141,7204.77,8052.54,0.1176678783639,2019-05-25,0.0763131,0.012797362,0.90617883,0.2449256,25474
1712,2019-05-26,8055.21,8687.52,7924.67,8673.22,8673.22,,BTC,7860.085333,7027.3675439033,8692.803122096699,0.9882414412462941,87.9783164217272000000,7860.085333,0.10345112458081249,6972.37,8673.22,0.2439414431535,2019-05-26,0.07470295,0.01644111,0.90275335,0.2428187,27857
1713,2019-05-27,8674.07,8907.17,8668.71,8805.78,8805.78,,BTC,7982.312667,7170.0542138859455,8794.571120114055,1.006899823475504,88.7698345084604000000,7982.312667,0.10316149809620080,7814.92,8805.78,0.1267908052802,2019-05-27,0.06227636,0.012216721,0.9201576,0.2451178,27667
1714,2019-05-28,8802.76,8807.02,8634.72,8719.96,8719.96,,BTC,8042.648667,7152.918359326724,8932.378974673276,0.8806273244592668,88.3970047689676670000,8042.648667,0.08421495965366406,7994.42,8719.96,0.0907558021720,2019-05-28,0.065939166,0.01180802,0.9169458,0.2511103,30149
1715,2019-05-29,8718.59,8755.85,8482.73,8659.49,8659.49,,BTC,8086.986667,7142.9301578055665,9031.043176194435,0.8032145467057463,87.7614738602006000000,8086.986667,0.07079315900645345,8205.17,8659.49,0.0553699679592,2019-05-29,0.06569297,0.012160661,0.9168757,0.2428715,31495
1716,2019-05-30,8661.76,9008.31,8221.27,8319.47,8319.47,,BTC,8094.606667,7144.6352902983745,9044.578043701626,0.6183526885729664,85.6487864841495330000,8094.606667,0.02777940204515684,7884.91,8319.47,0.0551128674899,2019-05-30,0.06331289,0.016383728,0.9155927,0.2054426,33753
1717,2019-05-31,8320.29,8586.66,8172.55,8574.50,8574.50,,BTC,8140.579333,7167.633542982704,9113.525123017296,0.722993239424103,85.4348292731767330000,8140.579333,0.05330341358396783,7343.90,8574.50,0.1675676411716,2019-05-31,0.08858809,0.01232996,0.8937211,0.2164444,29846
1718,2019-06-01,8573.84,8625.60,8481.58,8564.02,8564.02,,BTC,8221.920667,7334.14010587446,9109.701228125541,0.6926711103959529,86.7201680368200670000,8221.920667,0.04160820164235720,7271.21,8564.02,0.1777984682054,2019-06-01,0.09622433,0.013380437,0.8843895,0.2769195,22645
1719,2019-06-02,8565.47,8809.30,8561.24,8742.96,8742.96,,BTC,8320.037333,7567.561771461698,9072.512894538302,0.7810208654055216,88.8808815711097330000,8320.037333,0.05083182323263741,8197.69,8742.96,0.0665150792479,2019-06-02,0.07701362,0.015554061,0.9023037,0.2677285,23788
1720,2019-06-03,8741.75,8743.50,8204.19,8209.00,8209.00,,BTC,8320.791333,7568.818681678665,9072.763984321335,0.42566795294778037,85.3669225231516000000,8320.791333,-0.01343518044451362,7978.31,8209.00,0.0289146448308,2019-06-03,0.06960515,0.012908591,0.91191787,0.22074,27656
1721,2019-06-04,8210.99,8210.99,7564.49,7707.77,7707.77,,BTC,8302.755333,7504.052407506182,9101.458258493816,0.12753026562902914,79.4795073601434670000,8302.755333,-0.07166119066946134,7963.33,7707.77,-0.0320921021733,2019-06-04,0.07531603,0.01448249,0.9058107,0.2212294,28241
1722,2019-06-05,7704.34,7901.85,7668.67,7824.23,7824.23,,BTC,8293.482000,7474.906706623933,9112.057293376067,0.21337273199105805,74.3452410383765330000,8293.482000,-0.05658081852712769,7680.07,7824.23,0.0187706622466,2019-06-05,0.0746246,0.015814483,0.90275615,0.2121872,26305
1723,2019-06-06,7819.63,7937.34,7571.47,7822.02,7822.02,,BTC,8302.945333,7511.9445015441715,9093.946164455829,0.19600200538673154,69.9472078403480670000,8302.945333,-0.05792225694761177,7881.85,7822.02,-0.0075908574764,2019-06-06,0.07481257,0.015393205,0.9051683,0.2304731,25076
1724,2019-06-07,7826.90,8126.15,7788.37,8043.95,8043.95,,BTC,8313.752000,7543.243142900635,9084.260857099365,0.32491959857821184,66.3831599285146000000,8313.752000,-0.03245249557600467,7987.37,8043.95,0.0070836833651,2019-06-07,0.09303135,0.01406872,0.88845515,0.2089053,25873
1725,2019-06-08,8036.77,8076.89,7837.61,7954.13,7954.13,,BTC,8311.536000,7536.824485183955,9086.247514816045,0.26932961937136946,62.0073315983052670000,8311.536000,-0.04300119737194184,8052.54,7954.13,-0.0122209886570,2019-06-08,0.108024225,0.0145166945,0.87205285,0.2449773,19977
1726,2019-06-09,7949.67,7975.97,7583.22,7688.08,7688.08,,BTC,8287.238667,7456.8539353461665,9117.623398653832,0.13922827325673057,56.1660488814547330000,8287.238667,-0.07229895156584127,8673.22,7688.08,-0.1135841129361,2019-06-09,0.11734073,0.014892685,0.86299706,0.2709518,20547
1727,2019-06-10,7692.28,8031.91,7586.73,8000.33,8000.33,,BTC,8242.379333,7428.827085930166,9055.931580069837,0.3512392204238951,51.3618378528543330000,8242.379333,-0.02936643937641980,8805.78,8000.33,-0.0914683310280,2019-06-10,0.09131243,0.013732782,0.8906025,0.2510227,23666
1728,2019-06-11,8004.24,8026.39,7772.80,7927.71,7927.71,,BTC,8183.841333,7419.131972341917,8948.550693658084,0.3325302747833617,46.2095930477580000000,8183.841333,-0.03129720171469996,8719.96,7927.71,-0.0908547745632,2019-06-11,0.076283425,0.013129678,0.90542257,0.2476974,22849
1729,2019-06-12,7925.43,8196.65,7862.36,8145.86,8145.86,,BTC,8145.568000,7440.732039704475,8850.403960295525,0.500207140396098,42.8088498058057330000,8145.568000,0.00003584771497826,8659.49,8145.86,-0.0593141166512,2019-06-12,0.0734065,0.013296749,0.9083157,0.2426652,23690
1730,2019-06-13,8145.55,8311.57,8087.06,8230.92,8230.92,,BTC,8116.996667,7468.98820503291,8765.00512896709,0.5879026584422796,40.2083728274197330000,8116.996667,0.01403515828251602,8319.47,8230.92,-0.0106437068708,2019-06-13,0.06897533,0.01268138,0.91338456,0.2526035,24603
1731,2019-06-14,8230.90,8710.64,8183.39,8693.83,8693.83,,BTC,8141.954000,7434.422960769716,8849.485039230283,0.89000126453843,42.0105667508190000000,8141.954000,0.06778176344400865,8574.50,8693.83,0.0139168464634,2019-06-14,0.069484696,0.014943351,0.9101517,0.2180411,26567
1732,2019-06-15,8689.75,8859.13,8618.40,8838.38,8838.38,,BTC,8159.546000,7395.090721562191,8924.00127843781,0.9439985039983102,43.0153216115726000000,8159.546000,0.08319506992178241,8564.02,8838.38,0.0320363567577,2019-06-15,0.07720311,0.015849056,0.9009101,0.2379936,22525
1733,2019-06-16,8841.44,9335.87,8814.56,8994.49,8994.49,,BTC,8188.244000,7331.914591926548,9044.573408073451,0.9707569262475012,44.0656049699944000000,8188.244000,0.09846384646085290,8742.96,8994.49,0.0287694327779,2019-06-16,0.071484245,0.014809041,0.9071744,0.2443897,26943
1734,2019-06-17,8988.92,9416.41,8988.92,9320.35,9320.35,,BTC,8226.736667,7224.1287723097375,9229.34456169026,1.0453843615194423,44.4376368432122000000,8226.736667,0.13293403900805811,8209.00,9320.35,0.1353818979169,2019-06-17,0.06655296,0.012894423,0.91495824,0.2592527,29315
1735,2019-06-18,9335.47,9348.37,9004.90,9081.76,9081.76,,BTC,8284.920667,7189.703961751564,9380.137372248437,0.8637815827595721,46.9974092816074000000,8284.920667,0.09617947654875233,7707.77,9081.76,0.1782603788125,2019-06-18,0.066028886,0.013351094,0.9157155,0.2351478,33031
1736,2019-06-19,9078.73,9299.62,9070.40,9273.52,9273.52,,BTC,8389.304000,7233.074134598784,9545.533865401216,0.8823703341606621,53.3087639543988000000,8389.304000,0.10539801633127134,7824.23,9273.52,0.1852310067572,2019-06-19,0.072364055,0.013411099,0.9091258,0.2539311,28633
1737,2019-06-20,9273.06,9594.42,9232.48,9527.16,9527.16,,BTC,8502.832667,7253.705825139959,9751.959508860042,0.9100173411831824,59.1216879460722000000,8502.832667,0.12046895112677865,7822.02,9527.16,0.2179922833232,2019-06-20,0.07462056,0.012935097,0.9080568,0.248357,30769
1738,2019-06-21,9525.07,10144.56,9525.07,10144.56,10144.56,,BTC,8657.668667,7210.181930700212,10105.155403299786,1.0136113843781889,65.0946754416323330000,8657.668667,0.17174269311870398,8043.95,10144.56,0.2611416033168,2019-06-21,0.070705995,0.015481115,0.9074336,0.2368855,37465
1739,2019-06-22,10175.92,11157.35,10107.04,10701.69,10701.69,,BTC,8834.851333,7089.348570390298,10580.354095609702,1.0347567208111688,69.7201949420618670000,8834.851333,0.21130391408251216,7954.13,10701.69,0.3454255839419,2019-06-22,0.07564426,0.016043456,0.9011622,0.2305887,39580
1740,2019-06-23,10696.69,11246.14,10556.10,10855.37,10855.37,,BTC,9028.267333,7070.906937723215,10985.627728276784,0.966726176591929,74.8910646669884670000,9028.267333,0.20237578259580320,7688.08,10855.37,0.4119741209769,2019-06-23,0.091220066,0.014689114,0.888792,0.2400314,29818
1741,2019-06-24,10853.74,11065.90,10610.43,11011.10,11011.10,,BTC,9249.802000,7192.843900764277,11306.760099235722,0.9281317156276601,81.5577313336551330000,9249.802000,0.19041467049781174,8000.33,11011.10,0.3763307263575,2019-06-24,0.08705331,0.010981835,0.8966817,0.2598989,33692
1742,2019-06-25,11007.20,11790.92,11007.20,11790.92,11790.92,,BTC,9502.508000,7188.145159473166,11816.870840526833,0.9943935237655029,86.3619423622555330000,9502.508000,0.24082189670348081,7927.71,11790.92,0.4873046567041,2019-06-25,0.065909535,0.012534341,0.9162333,0.2387367,40768
1743,2019-06-26,11778.58,13796.49,11755.60,13016.23,13016.23,,BTC,9841.742667,7070.0997855464075,12613.385548453592,1.072672503056226,91.5141871673518670000,9841.742667,0.32255337701972857,8145.86,13016.23,0.5978951270952,2019-06-26,0.06586995,0.016938996,0.9109513,0.2018816,56733
1744,2019-06-27,13017.13,13311.14,10491.85,11182.81,11182.81,,BTC,10044.206000,7361.212603950411,12727.19939604959,0.7121891171399206,92.7335264627870000000,10044.206000,0.11335928394937340,8230.92,11182.81,0.3586342717461,2019-06-27,0.0632075,0.015182432,0.91626585,0.2189109,41166
1745,2019-06-28,11162.17,12445.17,10914.50,12407.33,12407.33,,BTC,10322.633333,7579.949053803361,13065.317612196639,0.8800467816898395,95.0303955998629330000,10322.633333,0.20195395881548164,8693.83,12407.33,0.4271420076077,2019-06-28,0.077389374,0.014308573,0.9021478,0.23272,32498
1746,2019-06-29,12400.76,12400.91,11508.38,11959.37,11959.37,,BTC,10540.336000,7833.566732037071,13247.105267962928,0.7621268862469285,93.6544394831588670000,10540.336000,0.13462891505545933,8838.38,11959.37,0.3531178790683,2019-06-29,0.10344828,0.013196645,0.87858343,0.2476453,26825
1747,2019-06-30,11931.99,12178.38,10799.01,10817.16,10817.16,,BTC,10672.254667,8133.298817118099,13211.2105168819,0.5285364026725279,90.0091350461076000000,10672.254667,0.01357776191830075,8994.49,10817.16,0.2026429514069,2019-06-30,0.10310724,0.0145130735,0.87783253,0.2509603,26390
1748,2019-07-01,10796.93,11206.44,10089.31,10583.13,10583.13,,BTC,10778.164000,8412.526909552089,13143.801090447912,0.4587777007750852,85.8864281334442000000,10778.164000,-0.01809528969869080,9320.35,10583.13,0.1354863283031,2019-07-01,0.088515446,0.011737918,0.89435875,0.2573007,31181
1749,2019-07-02,10588.68,10912.19,9737.88,10801.68,10801.68,,BTC,10876.919333,8652.645579377204,13101.193086622796,0.483086764190457,82.1340379343407330000,10876.919333,-0.00691733851254443,9081.76,10801.68,0.1893817938373,2019-07-02,0.08426343,0.012709636,0.89770937,0.2349105,34226
1750,2019-07-03,10818.16,11968.08,10818.16,11961.27,11961.27,,BTC,11068.886667,9018.358822835176,13119.414511164825,0.7175984431373243,81.2293715819102670000,11068.886667,0.08062087541834617,9273.52,11961.27,0.2898306144808,2019-07-03,0.098808125,0.016087199,0.88007164,0.2294786,32386
1751,2019-07-04,11972.72,12006.08,11166.57,11215.44,11215.44,,BTC,11198.348000,9404.464869689828,12992.231130310172,0.504763966980682,77.9798175739055330000,11198.348000,0.00152629655731363,9527.16,11215.44,0.1772070585568,2019-07-04,0.08988108,0.014401595,0.88939303,0.2407931,29094
1752,2019-07-05,11203.10,11395.66,10874.96,10978.46,10978.46,,BTC,11295.101333,9747.926794247565,12842.275871752436,0.3976711013951518,73.2490743710537330000,11295.101333,-0.02803350971937668,10144.56,10978.46,0.0822016923356,2019-07-05,0.09360683,0.01301541,0.8887963,0.2536839,28812
1753,2019-07-06,10982.54,11620.96,10982.54,11208.55,11208.55,,BTC,11366.034000,9953.195336441519,12778.87266355848,0.4442668140170551,68.2960514784476000000,11366.034000,-0.01385566856477818,10701.69,11208.55,0.0473626128210,2019-07-06,0.09710551,0.018292164,0.87908494,0.2649614,23562
1754,2019-07-07,11217.62,11541.62,11148.80,11450.85,11450.85,,BTC,11415.978000,10051.65497909078,12780.301020909219,0.5127799646658318,64.0069278638544000000,11415.978000,0.00305466601284621,10855.37,11450.85,0.0548557994799,2019-07-07,0.10096255,0.013366399,0.88062716,0.2560952,23791
1755,2019-07-08,11446.60,12345.83,11393.37,12285.96,12285.96,,BTC,11511.350667,10115.339130382368,12907.362203617633,0.7774365801004709,62.0059962676739330000,11511.350667,0.06729091619288432,11011.10,12285.96,0.1157795315636,2019-07-08,0.09368178,0.013667858,0.8863859,0.2278219,31607
1756,2019-07-09,12284.33,12779.13,12233.26,12573.81,12573.81,,BTC,11615.531333,10148.100763002289,13082.961902997713,0.8265158456530903,60.7937704377998670000,11615.531333,0.08249977030990460,11790.92,12573.81,0.0663977026390,2019-07-09,0.0818229,0.013081884,0.8997157,0.2410906,32717
1757,2019-07-10,12571.54,13129.53,11710.98,12156.51,12156.51,,BTC,11639.904000,10148.048012852256,13131.759987147745,0.6731420473727127,58.4381472958547330000,11639.904000,0.04438232480267878,13016.23,12156.51,-0.0660498469987,2019-07-10,0.08677856,0.013323078,0.8954756,0.2291315,36403
1758,2019-07-11,12139.71,12144.62,11158.92,11358.66,11358.66,,BTC,11529.399333,10243.056153807433,12815.742512192566,0.43363383280534357,54.3686835950088000000,11529.399333,-0.01480903974861047,11182.81,11358.66,0.0157250279670,2019-07-11,0.06891836,0.020853275,0.90453076,0.1732533,43878
1759,2019-07-12,11354.30,11905.49,11179.14,11815.99,11815.99,,BTC,11571.611333,10292.475691653153,12850.746974346848,0.5955249228856934,54.3850240318106670000,11571.611333,0.02111881050680291,12407.33,11815.99,-0.0476605361508,2019-07-12,0.08788121,0.014291597,0.8932975,0.2037077,41283
1760,2019-07-13,11813.13,11841.96,10908.48,11392.38,11392.38,,BTC,11503.948000,10309.714086296322,12698.181913703678,0.45328888305725834,51.3676253173028670000,11503.948000,-0.00969823577088492,11959.37,11392.38,-0.0474096879685,2019-07-13,0.093492046,0.015269069,0.88659793,0.2150272,28227
1761,2019-07-14,11381.02,11451.20,10234.58,10256.06,10256.06,,BTC,11390.394000,10065.028407206826,12715.759592793174,0.07206750870549579,46.3874082199920670000,11390.394000,-0.09958689752084081,10817.16,10256.06,-0.0518712859937,2019-07-14,0.09243198,0.016332097,0.8864447,0.1908367,28594
1762,2019-07-15,10257.84,11052.77,9992.01,10895.09,10895.09,,BTC,11395.589333,10079.273825630678,12711.904840369321,0.30988625819646537,45.2041217103637330000,11395.589333,-0.04392044310956568,10583.13,10895.09,0.0294771017648,2019-07-15,0.06710372,0.014027654,0.91440266,0.1917844,34931
1763,2019-07-16,10896.65,10996.63,9448.11,9477.64,9477.64,,BTC,11321.890000,9718.200646112711,12925.579353887288,-0.07500225823960263,42.6601619563604670000,11321.890000,-0.16289241460568863,10801.68,9477.64,-0.1225772287274,2019-07-16,0.067370266,0.015816875,0.91140854,0.198241,35342
1764,2019-07-17,9471.21,9963.13,9163.13,9693.80,9693.80,,BTC,11248.031333,9451.240505872502,13044.8221601275,0.06749797763473492,40.2113207415988670000,11248.031333,-0.13817807641059138,11961.27,9693.80,-0.1895676629656,2019-07-17,0.07100914,0.0131190745,0.91048664,0.1969188,34911
1765,2019-07-18,9698.50,10736.84,9376.80,10666.48,10666.48,,BTC,11161.712000,9387.505729527802,12935.918270472197,0.36043561894632575,37.9835993251464670000,11161.712000,-0.04436882084038721,11215.44,10666.48,-0.0489468090418,2019-07-18,0.072804675,0.013516873,0.90879995,0.1963424,32182
1766,2019-07-19,10653.96,10716.98,10229.63,10530.73,10530.73,,BTC,11116.064667,9312.787965597536,12919.341368402465,0.3377024816699601,37.0252651934661330000,11116.064667,-0.05265664464310551,10978.46,10530.73,-0.0407825869931,2019-07-19,0.08765548,0.013719987,0.89328897,0.2223405,28863
1767,2019-07-20,10525.82,11048.66,10451.28,10767.14,10767.14,,BTC,11101.976667,9290.808116120419,12913.145217879583,0.40756336100320695,37.8658903903083330000,11101.976667,-0.03016009464290113,11208.55,10767.14,-0.0393815435538,2019-07-20,0.113707975,0.014996211,0.8657919,0.2449488,25073
1768,2019-07-21,10777.53,10841.89,10389.60,10599.11,10599.11,,BTC,11061.347333,9233.161957349885,12889.532708650115,0.37358028918822733,38.5669934378586000000,11061.347333,-0.04178851988681151,11450.85,10599.11,-0.0743822510993,2019-07-21,0.089020416,0.014494504,0.8928212,0.2671561,24837
1769,2019-07-22,10596.95,10651.79,10154.92,10343.11,10343.11,,BTC,10987.498000,9137.381180040476,12837.614819959523,0.32585207781255215,38.0529785512282670000,10987.498000,-0.05864738268894338,12285.96,10343.11,-0.1581357907726,2019-07-22,0.13051355,0.012352999,0.8515993,0.2428901,30357
1770,2019-07-23,10346.75,10346.75,9883.59,9900.77,9900.77,,BTC,10828.485333,9047.958795758572,12609.01187024143,0.23948286824264067,34.2983260978679330000,10828.485333,-0.08567360110585099,12573.81,9900.77,-0.2125879109037,2019-07-23,0.07635783,0.012886049,0.9075967,0.2197286,28170
1771,2019-07-24,9887.73,9908.80,9614.31,9811.93,9811.93,,BTC,10644.360000,9079.143802938757,12209.576197061244,0.23408465822072336,29.6758031966228000000,10644.360000,-0.07820385631451774,12156.51,9811.93,-0.1928662091340,2019-07-24,0.077680334,0.013934625,0.9043294,0.215613,28849
1772,2019-07-25,9809.10,10154.25,9773.96,9911.84,9911.84,,BTC,10494.715333,9133.125806393758,11856.304859606242,0.28595776421223834,26.6026695941398670000,10494.715333,-0.05553988979264484,11358.66,9911.84,-0.1273759404719,2019-07-25,0.076099664,0.013517463,0.9058892,0.2405882,27372
1773,2019-07-26,9913.13,9916.52,9717.98,9870.30,9870.30,,BTC,10395.491333,9087.870349777488,11703.112316222512,0.29918059600660635,25.1249454631100670000,10395.491333,-0.05052106881497796,11815.99,9870.30,-0.1646658468736,2019-07-26,0.11727308,0.018582769,0.85943943,0.2973791,55051
1774,2019-07-27,9871.17,10167.32,9411.52,9477.68,9477.68,,BTC,10239.604000,9112.711623802776,11366.496376197223,0.16193577306327853,20.9963113160832670000,10239.604000,-0.07440951818058589,11392.38,9477.68,-0.1680684808618,2019-07-27,0.06738648,0.014855655,0.91458,0.2585268,26118
1775,2019-07-28,9491.63,9575.54,9252.30,9552.86,9552.86,,BTC,10116.969333,9136.920006297752,11097.018659702246,0.21220360157882992,18.6399629645900000000,10116.969333,-0.05575872718719844,10256.06,9552.86,-0.0685643414723,2019-07-28,0.062191628,0.015000796,0.9199029,0.2695677,25132
1776,2019-07-29,9548.18,9681.65,9472.95,9519.15,9519.15,,BTC,10067.842000,9044.74059345783,11090.943406542172,0.23184867282391705,18.8351961885720670000,10067.842000,-0.05449946473136944,10895.09,9519.15,-0.1262899159163,2019-07-29,0.067779854,0.013365557,0.91479,0.2500395,27309
1777,2019-07-30,9522.33,9701.76,9437.34,9607.42,9607.42,,BTC,9981.997333,9043.80952498266,10920.185141017339,0.30037188194142656,17.6680782041414000000,9981.997333,-0.03752528882788472,9477.64,9607.42,0.0136932822939,2019-07-30,0.06649226,0.012317419,0.9177022,0.2572221,27522
1778,2019-07-31,9604.05,10085.63,9598.10,10085.63,10085.63,,BTC,10022.530000,9126.123328130905,10918.936671869096,0.5351960789562336,20.8112544174400000000,10022.530000,0.00629581552761628,9693.80,10085.63,0.0404206812602,2019-07-31,0.079712786,0.015490596,0.9009331,0.2240882,27436
1779,2019-08-01,10077.44,10446.92,9922.02,10399.67,10399.67,,BTC,10069.588000,9173.029251858768,10966.146748141231,0.6840827501177892,25.1126207715126000000,10069.588000,0.03278008991033198,10666.48,10399.67,-0.0250138752428,2019-08-01,0.06656292,0.012980123,0.9162128,0.2197875,28274
1780,2019-08-02,10402.04,10657.95,10371.01,10518.17,10518.17,,BTC,10059.700667,9188.43870513199,10930.962628868008,0.7631064783415027,27.9322741788109330000,10059.700667,0.04557484841511935,10530.73,10518.17,-0.0011926998413,2019-08-02,0.078925274,0.014529259,0.9027489,0.247001,27393
1781,2019-08-03,10519.28,10946.78,10503.50,10821.73,10821.73,,BTC,10079.100667,9151.736415294688,11006.464918705313,0.9003978650429927,32.3314296946041330000,10079.100667,0.07368011864703802,10767.14,10821.73,0.0050700557437,2019-08-03,0.093226224,0.015805472,0.88684326,0.2592794,23030
1782,2019-08-04,10821.63,11009.21,10620.28,10970.18,10970.18,,BTC,10092.636667,9117.533522516838,11067.739811483163,0.9499746195901805,36.2215477006137330000,10092.636667,0.08694886796720946,10599.11,10970.18,0.0350095432541,2019-08-04,0.08134013,0.021565808,0.89369583,0.2527153,22953
1783,2019-08-05,10960.74,11895.09,10960.74,11805.65,11805.65,,BTC,10173.072667,8873.760575414246,11472.384758585755,1.1282468021241567,40.4734675456696000000,10173.072667,0.16048025866323048,10343.11,11805.65,0.1414023441692,2019-08-05,0.06720622,0.014373584,0.91489154,0.2144618,30890
1784,2019-08-06,11811.54,12273.82,11290.73,11478.17,11478.17,,BTC,10248.743333,8785.164812725285,11712.321853274716,0.9200070751138226,44.3387932743918000000,10248.743333,0.11995877221760062,9900.77,11478.17,0.1593209417045,2019-08-06,0.06397693,0.015633706,0.91671854,0.2057029,30511
1785,2019-08-07,11476.19,12036.99,11433.70,11941.97,11941.97,,BTC,10384.823333,8697.443123026706,12072.203542973295,0.9614095441550317,50.0943773239326000000,10384.823333,0.14994445423561834,9811.93,11941.97,0.2170867505170,2019-08-07,0.07879919,0.014460401,0.90307534,0.2162277,30013
1786,2019-08-08,11954.04,11979.42,11556.17,11966.41,11966.41,,BTC,10528.455333,8690.044587120883,12366.866078879117,0.891086341891561,55.9291260550518000000,10528.455333,0.13657793299392440,9911.84,11966.41,0.2072844194418,2019-08-08,0.06745687,0.014910724,0.91400856,0.2200083,26491
1787,2019-08-09,11953.47,11970.46,11709.75,11862.94,11862.94,,BTC,10658.528667,8733.061152522889,12583.996181477112,0.8127581545635879,61.0807133194639330000,10658.528667,0.11299977423047072,9870.30,11862.94,0.2018824149215,2019-08-09,0.06447572,0.013963599,0.9181711,0.2005137,27142
1788,2019-08-10,11861.56,11915.66,11323.90,11354.02,11354.02,,BTC,10757.443333,8853.190189779101,12661.696476220897,0.6566432144601683,64.9874660699929330000,10757.443333,0.05545710523707018,9477.68,11354.02,0.1979746098201,2019-08-10,0.11995824,0.018446188,0.85316527,0.2644005,25859
1789,2019-08-11,11349.74,11523.58,11248.29,11523.58,11523.58,,BTC,10893.836667,9092.110970489386,12695.562363510613,0.6747611565455327,70.4476647557515330000,10893.836667,0.05780730446488527,9552.86,11523.58,0.2062963342915,2019-08-11,0.10261154,0.015058297,0.87703824,0.2713743,23243
1790,2019-08-12,11528.19,11528.19,11320.95,11382.62,11382.62,,BTC,11015.820667,9361.454713211288,12670.186620788712,0.6108579792034473,75.1702277890713330000,11015.820667,0.03329750402517151,9519.15,11382.62,0.1957601256415,2019-08-12,0.16878536,0.013777038,0.81198,0.2539543,30050
1791,2019-08-13,11385.05,11420.05,10830.33,10895.83,10895.83,,BTC,11107.599333,9670.611580542667,12544.587085457333,0.4263148441460749,78.6161291184362670000,11107.599333,-0.01906526573846126,9607.42,10895.83,0.1341057224520,2019-08-13,0.07342582,0.013980736,0.9081009,0.2093399,27824
1792,2019-08-14,10889.49,10889.56,10028.14,10051.70,10051.70,,BTC,11137.218000,9819.374014952562,12455.06198504744,0.08814624025433315,77.9451713828798670000,11137.218000,-0.09746760815851858,10085.63,10051.70,-0.0033641924203,2019-08-14,0.061706785,0.016755236,0.9174742,0.1789708,31990
1793,2019-08-15,10038.42,10437.41,9675.32,10311.55,10311.55,,BTC,11152.279333,9881.623443953118,12422.935222046883,0.16917505351089532,75.7067448879894670000,11152.279333,-0.07538632309112374,10399.67,10311.55,-0.0084733457889,2019-08-15,0.0774707,0.015950838,0.90298533,0.1983083,29779
1794,2019-08-16,10319.42,10524.35,9855.48,10374.34,10374.34,,BTC,11150.590667,9875.588327159756,12425.593006840245,0.1955885323719237,72.0633161852800670000,11150.590667,-0.06961520606233908,10518.17,10374.34,-0.0136744319592,2019-08-16,0.07144206,0.016312351,0.9085451,0.2199868,26483
1795,2019-08-17,10358.72,10452.63,10086.70,10231.74,10231.74,,BTC,11131.495333,9808.234257931146,12454.756408068855,0.16002350180474284,67.3107210509016000000,11131.495333,-0.08082969143710820,10821.73,10231.74,-0.0545190094375,2019-08-17,0.123963155,0.014754788,0.8516494,0.2789999,26161
1796,2019-08-18,10233.01,10487.07,10119.09,10345.81,10345.81,,BTC,11099.767333,9722.936972426083,12476.597693573916,0.2261981742305125,61.6680910964960000000,11099.767333,-0.06792550784001195,10970.18,10345.81,-0.0569152010268,2019-08-18,0.08287097,0.015668694,0.8960895,0.2303595,22529
1797,2019-08-19,10350.28,10916.05,10313.20,10916.05,10916.05,,BTC,11096.158667,9717.590021030737,12474.727312969262,0.4346754811497373,58.0109315266394670000,11096.158667,-0.01623162324955244,11805.65,10916.05,-0.0753537501112,2019-08-19,0.07277241,0.015438924,0.9082199,0.2213142,25779
